MANDATE,ATTACKERS,INEQUALITY,PREMIUM,EFFICIENCY,EFFORT,PAYOFF,CAUGHT,CLAIMS,TAX,d_init,d_end,a_init,a_end,i_init,i_end,g_init,g_end,attacks_attempted,attacks_succeeded,amount_stolen,attacker_expenditures,government_expenditures,crossovers,insurer_tod,paid_claims,final_iter,outcome
0.2,0.6,1.0,0.5,0.5,0.3,0.6,0.5,0.6,0.5,72431205,72015540,47803211,352,4526950,4193346,9053901,19059483,1256,417,4576812,8615465,29931080,"[]","[]",333604,248,E
0.2,0.6,0.5,0.5,0.5,0.3,0.6,0.5,0.6,0.5,61536931,61025617,25533871,2912,3846058,3338982,7692116,14245401,1303,456,4014718,6596722,13399343,"[]","[]",507077,251,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,66576220,66192483,22199290,599,4161014,3902368,8322027,13959444,1159,355,3238579,5715763,11487894,"[]","[]",258646,359,E
0.2,0.6,0.7,0.5,0.5,0.3,0.6,0.5,0.6,0.5,55458687,54975350,39408342,17,3466168,3112523,6932336,16055701,1246,409,5318821,8368012,22753931,"[]","[]",353645,304,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,58460699,58029560,32114743,357,3653794,3324564,7307587,13627915,1204,398,4919624,7144629,19409798,"[]","[]",329230,322,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,54834862,54492427,27660404,1184,3427179,3120680,6854358,15342432,1130,331,3169082,6278595,13541486,"[]","[]",306499,272,E
0.2,0.6,0.7,0.5,0.5,0.3,0.6,0.5,0.6,0.5,81726024,81347002,34707508,258,5107876,4804724,10215753,17181263,1189,380,3312915,7111122,21312792,"[]","[]",303152,188,E
0.2,0.6,0.7,0.5,0.5,0.3,0.6,0.5,0.6,0.5,56066133,55575993,30665728,1162,3504133,3064386,7008267,15412234,1184,385,4082664,6901255,16289230,"[]","[]",439748,293,E
0.2,0.6,0.3,0.5,0.5,0.3,0.6,0.5,0.6,0.5,54561668,54264937,14728909,2282,3410104,3134850,6820209,10296311,1165,372,2349175,4715746,7106764,"[]","[]",275254,453,E
0.2,0.6,0.3,0.5,0.5,0.3,0.6,0.5,0.6,0.5,63308330,62983895,15535987,633,3956771,3683390,7913541,10175735,1161,360,2874775,4786249,9084725,"[]","[]",273380,227,E
0.2,0.6,0.1,0.5,0.5,0.3,0.6,0.5,0.6,0.5,73020758,72656184,10180152,2010,4563797,4287617,9127595,9528843,1169,380,1933322,3519711,6897936,"[]","[]",276180,325,E
0.2,0.6,0.1,0.5,0.5,0.3,0.6,0.5,0.6,0.5,64267412,64044504,7549302,7451,4016713,3826830,8033426,9503736,1069,338,1367525,2825507,3658824,"[]","[]",189883,455,E
